step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
407,40023,407,0.7250242918900149,0.0,0.7377049180327869,,,
408,40184,408,1.140270046786292,0.0,0.6462585034013606,,,
409,40217,409,0.3820580854273885,0.0,0.8947368421052632,1.8004503337595137,0.0,0.4444444444444444
410,40306,410,1.3072758414595425,0.0,0.5657894736842105,,,
411,40451,411,1.1629891979345908,0.0,0.6722689075630253,,,
412,40572,412,1.514524735471787,0.0,0.6481481481481481,,,
413,40789,413,1.1322951617095518,0.0,0.6377551020408163,,,
414,40838,414,0.2551868299276612,0.0,0.7142857142857143,,,
415,40935,415,1.0663501921858431,0.0,0.6746987951807228,,,
416,40992,416,0.17281238013079359,0.0,0.9512195121951219,,,
417,41137,417,0.7346030134344443,0.0,0.76,1.8207902865113712,0.0,0.48148148148148145
418,41250,418,1.3780444252424882,0.0,0.5434782608695652,,,
419,41299,419,0.8972927183595797,0.0,0.7,,,
420,41364,420,1.4257871876079389,0.0,0.49056603773584906,,,
421,41437,421,0.7197631200477189,0.0,0.7454545454545455,,,
422,41590,422,1.1863475505649972,0.0,0.6267605633802817,,,
423,41719,423,0.8970692608601254,0.0,0.7008547008547008,,,
424,41824,424,0.9239049922348372,0.0,0.6666666666666666,,,
425,41897,425,0.9688203768917769,0.0,0.6949152542372882,1.852439415516383,0.0,0.5638297872340425
426,41930,426,0.633460640984049,0.0,0.7,,,
427,41971,427,0.8215834913648288,0.0,0.6896551724137931,,,
428,42180,428,1.0870810731094263,0.0,0.6923076923076923,,,
429,42237,429,0.4478647308395843,0.0,0.85,,,
430,42310,430,1.331200286022345,0.0,0.6451612903225806,,,
431,42431,431,0.9563143206144105,0.0,0.7232142857142857,,,
432,42488,432,0.7727138930305026,0.0,0.75,,,
433,42617,433,0.7362857106598583,0.0,0.7339449541284404,1.825574685187894,0.0,0.47619047619047616
434,42706,434,1.0291186304342674,0.0,0.6575342465753424,,,
435,42787,435,0.9985184729606055,0.0,0.7058823529411765,,,
436,42844,436,1.125302961405666,0.0,0.6521739130434783,,,
437,42925,437,0.6462604764515759,0.0,0.8378378378378378,,,
438,42982,438,0.52656226192223,0.0,0.7777777777777778,,,
439,43063,439,1.0739480958594183,0.0,0.6376811594202898,,,
440,43280,440,1.3326414507252085,0.0,0.6195121951219512,,,
441,43537,441,1.1277222538059928,0.0,0.6569037656903766,1.0923194064781545,0.0,0.5833333333333334
442,43634,442,2.195592200477431,0.0,0.42857142857142855,,,
443,43707,443,1.2951084269910724,0.0,0.6612903225806451,,,
444,43924,444,0.7319346994511938,0.0,0.75,,,
445,44085,445,1.046390551378536,0.0,0.75,,,
446,44190,446,1.3702692161020351,0.0,0.5595238095238095,,,
447,44303,447,0.9348546087657508,0.0,0.7659574468085106,,,
448,44400,448,1.3382547795562338,0.0,0.5975609756097561,,,
449,44473,449,0.7523589845897989,0.0,0.75,2.5088490711488634,0.0,0.3870967741935484
450,44506,450,0.48545945285837205,0.0,0.7777777777777778,,,
451,44571,451,1.2751030426999688,0.0,0.6296296296296297,,,
452,44628,452,1.1859804921960997,0.0,0.5897435897435898,,,
453,44709,453,0.7384027230383193,0.0,0.7536231884057971,,,
454,44782,454,0.5925053446907138,0.0,0.8421052631578947,,,
455,44935,455,0.4764041265952897,0.0,0.8642857142857143,,,
456,45016,456,0.6043420664237767,0.0,0.7910447761194029,,,
457,45121,457,1.006331874904916,0.0,0.723404255319149,2.0460382607749903,0.0,0.40384615384615385
458,45218,458,0.8798122355116569,0.0,0.6707317073170732,,,
459,45331,459,0.43905070792931533,0.0,0.8735632183908046,,,
460,45516,460,1.3502684721576659,0.0,0.6428571428571429,,,
461,45645,461,1.4507158206308763,0.0,0.5882352941176471,,,
462,45758,462,1.484702418918701,0.0,0.5454545454545454,,,
463,45807,463,0.6553418308725327,0.0,0.7037037037037037,,,
464,45968,464,1.1637481689169193,0.0,0.6818181818181818,,,
465,46145,465,1.2482086001732284,0.0,0.6545454545454545,2.527234335901298,0.0,0.3389830508474576
466,46274,466,0.7855583330566913,0.0,0.7413793103448276,,,
467,46307,467,0.12384911984903738,1.0,1.0,,,
468,46388,468,0.6470293064336656,0.0,0.8059701492537313,,,
469,46501,469,1.5212942983315958,0.0,0.550561797752809,,,
470,46582,470,1.4330621058495,0.0,0.5774647887323944,,,
471,46647,471,1.0115993920899142,0.0,0.7017543859649122,,,
472,46736,472,0.7973208121732817,0.0,0.8082191780821918,,,
473,46809,473,0.9697664800236734,0.0,0.6935483870967742,1.4807737471607105,0.0,0.6
474,46954,474,1.18544456478685,0.0,0.6504065040650406,,,
475,47075,475,0.8330323872549783,0.0,0.7142857142857143,,,
476,47172,476,0.9854698859325655,0.0,0.6282051282051282,,,
477,47293,477,1.2179416486250565,0.0,0.6460176991150443,,,
478,47342,478,0.4530661965081815,0.0,0.7878787878787878,,,
479,47495,479,0.9964692182781744,0.0,0.7246376811594203,,,
480,47544,480,0.3769776268876467,0.0,0.84,,,
481,47633,481,1.0057657463130028,0.0,0.618421052631579,2.22966009392958,0.0,0.40476190476190477
482,47866,482,1.4004791588204861,0.0,0.5753424657534246,,,
483,48019,483,0.8654265537923879,0.0,0.7299270072992701,,,
484,48204,484,0.6067988236632538,0.0,0.81875,,,
485,48301,485,0.9592794319628593,0.0,0.6857142857142857,,,
486,48374,486,0.802566151670054,0.0,0.7735849056603774,,,
487,48439,487,1.1111118179969988,0.0,0.6,,,
488,48576,488,0.43975735533120824,0.0,0.8571428571428571,,,
489,48705,489,0.9242850329646828,0.0,0.7247706422018348,2.4995067962086446,0.0,0.3880597014925373
490,48786,490,0.8371300858569669,0.0,0.6956521739130435,,,
491,48827,491,0.3023539342302236,0.0,0.8571428571428571,,,
492,48932,492,1.1778421218173083,0.0,0.6097560975609756,,,
493,48997,493,1.3169692256622176,0.0,0.7017543859649122,,,
494,49118,494,0.7722308219328493,0.0,0.7596153846153846,,,
495,49263,495,1.1400981361929325,0.0,0.6068376068376068,,,
496,49352,496,1.2503071548822249,0.0,0.6538461538461539,,,
497,49385,497,0.08812388553603227,0.0,0.9285714285714286,2.7601944978009967,0.0,0.4444444444444444
498,49458,498,0.8896614017149316,0.0,0.7230769230769231,,,
499,49563,499,1.4587852574695295,0.0,0.6395348837209303,,,
500,49668,500,0.7368473668313205,0.0,0.6825396825396826,,,
501,49845,501,1.5649472191228133,0.0,0.562874251497006,,,
502,49902,502,0.46629469773831256,0.0,0.8333333333333334,,,
503,49983,503,1.0124637640498573,0.0,0.6666666666666666,,,
504,50104,504,0.9669722357139914,0.0,0.6880733944954128,,,
505,50209,505,0.4236540589955845,0.0,0.7818181818181819,2.116783836678535,0.0,0.3488372093023256
506,50266,506,0.22035340117157567,0.0,0.75,,,
507,50323,507,1.017285156337648,0.0,0.68,,,
508,50404,508,1.2509119361100494,0.0,0.5333333333333333,,,
509,50485,509,0.8517499763755204,0.0,0.7076923076923077,,,
510,50598,510,1.218032706892633,0.0,0.6170212765957447,,,
511,50647,511,0.46981158283174995,0.0,0.925,,,
512,50728,512,0.5580759946893864,0.0,0.8153846153846154,,,
513,50801,513,0.3631623751290832,0.0,0.896551724137931,4.276798690108771,0.0,0.16666666666666666
514,50874,514,0.6604680892509173,0.0,0.78125,,,
515,50899,515,0.06907730746483139,1.0,1.0,,,
516,51060,516,0.6784567847638004,0.0,0.8051948051948052,,,
517,51109,517,0.26679349237957695,0.0,0.9310344827586207,,,
518,51166,518,0.0824401694086464,1.0,1.0,,,
519,51423,519,0.7856170773192153,0.0,0.7698744769874477,,,
520,51584,520,0.8109287178037633,0.0,0.7291666666666666,,,
521,51697,521,0.16851778588473665,0.0,0.9540229885057471,2.0413950749358385,0.0,0.3333333333333333
522,51746,522,0.1580642609842717,0.0,0.9473684210526315,,,
523,51835,523,0.2771071645173544,0.0,0.8857142857142857,,,
524,52068,524,0.7621245834327421,0.0,0.7793427230046949,,,
525,52133,525,0.317183800642658,0.0,0.7804878048780488,,,
526,52286,526,0.5671222654666427,0.0,0.8029197080291971,,,
527,52327,527,0.026261593270501524,1.0,1.0,,,
528,52544,528,0.8851535041149577,0.0,0.7142857142857143,,,
529,52633,529,0.48616569424664813,0.0,0.8552631578947368,2.5022262889623583,0.0,0.4155844155844156
530,52706,530,0.5891620032686267,0.0,0.8153846153846154,,,
531,52827,531,0.3549282505353478,0.0,0.908256880733945,,,
532,52980,532,1.178265625921328,0.0,0.684931506849315,,,
533,53029,533,0.120515172078593,0.0,0.9310344827586207,,,
534,53150,534,0.3900420123081109,0.0,0.9047619047619048,,,
535,53343,535,0.9485008672907205,0.0,0.6691729323308271,,,
536,53504,536,0.8021419162932268,0.0,0.7551020408163265,,,
537,53633,537,1.011207393578847,0.0,0.6756756756756757,2.4162928824862386,0.0,0.5070422535211268
538,53690,538,0.3833938862526468,0.0,0.8181818181818182,,,
539,53931,539,0.9165773813373882,0.0,0.7318181818181818,,,
540,54020,540,0.3509298054060094,0.0,0.84375,,,
541,54069,541,0.13770362483020904,1.0,1.0,,,
542,54230,542,0.6741147344617586,0.0,0.8157894736842105,,,
543,54303,543,0.4857427376891616,0.0,0.8688524590163934,,,
544,54424,544,0.669559705952074,0.0,0.8141592920353983,,,
545,54513,545,0.7836767475568674,0.0,0.6973684210526315,2.1152331820614094,0.0,0.45098039215686275
546,54594,546,0.5848186905809162,0.0,0.7866666666666666,,,
547,54651,547,0.5285134360978588,0.0,0.7894736842105263,,,
548,54732,548,0.48518029021919395,0.0,0.7666666666666667,,,
549,54893,549,0.39080964121346334,0.0,0.8807947019867549,,,
550,54934,550,0.2975234567715961,0.0,0.9310344827586207,,,
551,55023,551,0.7585368668819843,0.0,0.782051282051282,,,
552,55104,552,0.5022832379402007,0.0,0.7647058823529411,,,
553,55185,553,0.6981805052423624,0.0,0.7428571428571429,2.8708968498382372,0.0,0.3684210526315789
554,55266,554,0.2820831230733637,0.0,0.8985507246376812,,,
555,55411,555,0.7837633052126743,0.0,0.7142857142857143,,,
556,55524,556,1.002390941930117,0.0,0.696969696969697,,,
557,55557,557,0.012231937152552634,1.0,1.0,,,
558,55630,558,0.61208667615778,0.0,0.8387096774193549,,,
559,55815,559,0.9764352121616054,0.0,0.6904761904761905,,,
560,55928,560,0.5890504874485494,0.0,0.8282828282828283,,,
561,56033,561,0.5901967746247417,0.0,0.8241758241758241,3.792673397648946,0.0,0.10526315789473684
562,56074,562,0.40474771798955045,0.0,0.7368421052631579,,,
563,56139,563,0.8386198419519967,0.0,0.7037037037037037,,,
564,56228,564,0.4796094482751497,0.0,0.8767123287671232,,,
565,56301,565,0.601952959037624,0.0,0.7346938775510204,,,
566,56422,566,0.8580257911238586,0.0,0.6991150442477876,,,
567,56495,567,0.19924745628936866,0.0,0.9649122807017544,,,
568,56712,568,0.6791024278977897,0.0,0.8195121951219512,,,
569,56769,569,0.06879686066260234,0.0,0.9736842105263158,2.8267287935497714,0.0,0.4268292682926829
570,56826,570,0.42476656445751615,0.0,0.8055555555555556,,,
571,56915,571,0.8064970483270971,0.0,0.6447368421052632,,,
572,57060,572,0.4826327516211237,0.0,0.856,,,
573,57117,573,0.04962506824138212,1.0,1.0,,,
574,57198,574,0.39119269164038156,0.0,0.8873239436619719,,,
575,57351,575,0.20770510103629486,0.0,0.9428571428571428,,,
576,57464,576,0.9339459621187144,0.0,0.6195652173913043,,,
577,57561,577,1.7095518174543924,0.0,0.4935064935064935,2.530383100930303,0.0,0.3333333333333333
578,57610,578,0.2513220845695315,0.0,0.8888888888888888,,,
579,57763,579,1.396982996556121,0.0,0.5955882352941176,,,
580,57860,580,0.5989067086023379,0.0,0.7848101265822784,,,
581,58029,581,0.5725975384271225,0.0,0.8636363636363636,,,
582,58078,582,0.0697382647707991,1.0,1.0,,,
583,58191,583,0.5007178819043796,0.0,0.8172043010752689,,,
584,58320,584,0.9868417202733974,0.0,0.7142857142857143,,,
585,58465,585,0.8610361907773141,0.0,0.7235772357723578,1.5838021528321746,0.0,0.5535714285714286
586,58650,586,0.3646929873278774,0.0,0.8625,,,
587,58731,587,0.8462560017147536,0.0,0.7746478873239436,,,
588,58772,588,0.031818152222085685,1.0,1.0,,,
589,58829,589,0.5100051971733186,0.0,0.74,,,
590,58926,590,0.8110731692058553,0.0,0.6867469879518072,,,
591,59055,591,0.4708326380874177,0.0,0.8256880733944955,,,
592,59088,592,0.12085831754151741,0.0,0.9473684210526315,,,
593,59145,593,0.6399877960136051,0.0,0.717948717948718,2.191806978962268,0.0,0.35
594,59234,594,0.5604859644254578,0.0,0.7945205479452054,,,
595,59315,595,0.4893713057117349,0.0,0.782608695652174,,,
596,59388,596,0.5360744929793768,0.0,0.8709677419354839,,,
597,59493,597,0.5684309624087802,0.0,0.7692307692307693,,,
598,59614,598,0.752069282070633,0.0,0.7706422018348624,,,
599,59727,599,0.6102079844443612,0.0,0.7654320987654321,,,
600,59800,600,0.5837676821272413,0.0,0.7833333333333333,,,
601,59937,601,0.2648749071420861,0.0,0.9243697478991597,2.1169596509621478,0.0,0.11764705882352941
602,60146,602,0.6223772275263235,0.0,0.7527472527472527,,,
603,60291,603,0.7143615956453464,0.0,0.7606837606837606,,,
604,60372,604,0.2897814949770468,0.0,0.918918918918919,,,
605,60501,605,0.48629194075918475,0.0,0.8165137614678899,,,
606,60566,606,0.8632853786661315,0.0,0.7368421052631579,,,
607,60599,607,0.09441508547675731,1.0,1.0,,,
608,60704,608,0.3827756983326949,0.0,0.7936507936507936,,,
609,60809,609,0.9968647196553247,0.0,0.7558139534883721,1.791727635207893,0.0,0.453125
610,60914,610,0.8831335128406566,0.0,0.7261904761904762,,,
611,60995,611,0.5905744163661416,0.0,0.7846153846153846,,,
612,61228,612,1.0521186384279437,0.0,0.6894977168949772,,,
613,61325,613,0.7342483236617477,0.0,0.8235294117647058,,,
614,61406,614,0.6405164333418086,0.0,0.7777777777777778,,,
615,61511,615,0.724480353641823,0.0,0.7340425531914894,,,
616,61568,616,0.3951806577676598,0.0,0.8372093023255814,,,
617,61673,617,0.785796641858363,0.0,0.7439024390243902,2.529953996711569,0.0,0.4935064935064935
618,61714,618,0.1157675079431013,1.0,1.0,,,
619,61803,619,0.42146485363570174,0.0,0.8695652173913043,,,
620,61892,620,1.0343295333151374,0.0,0.6923076923076923,,,
621,61989,621,0.8872225469036801,0.0,0.7411764705882353,,,
622,62062,622,0.4355298265471417,0.0,0.8363636363636363,,,
623,62271,623,0.7451534828118829,0.0,0.7692307692307693,,,
624,62384,624,0.5962352941975629,0.0,0.776595744680851,,,
625,62561,625,1.1292845210736357,0.0,0.6526946107784432,1.8368329601373017,0.0,0.4166666666666667
626,62618,626,0.08544124723013478,0.0,0.9166666666666666,,,
627,62683,627,0.12849692396079263,0.0,0.975,,,
628,62804,628,0.6358897587773817,0.0,0.8073394495412844,,,
629,62877,629,0.4003384738816531,0.0,0.8571428571428571,,,
630,62974,630,0.6268183569215033,0.0,0.7763157894736842,,,
631,63063,631,0.5898024575173916,0.0,0.8428571428571429,,,
632,63136,632,0.2932964056732968,0.0,0.8727272727272727,,,
633,63265,633,0.5403180527843288,0.0,0.8461538461538461,1.3165099909422524,0.0,0.6440677966101694
634,63330,634,0.5036775799729952,0.0,0.8596491228070176,,,
635,63443,635,0.9739061513255385,0.0,0.7078651685393258,,,
636,63524,636,0.6193206906991178,0.0,0.7971014492753623,,,
637,63605,637,0.3201503819324778,0.0,0.8656716417910447,,,
638,63686,638,0.37446113060269,0.0,0.8656716417910447,,,
639,63751,639,0.3040543069506124,0.0,0.8679245283018868,,,
640,63872,640,0.5751433550390594,0.0,0.8173076923076923,,,
641,63969,641,1.007043826445448,0.0,0.6585365853658537,2.3971610399868637,0.0,0.4492753623188406
642,64114,642,0.887033958492367,0.0,0.7246376811594203,,,
643,64179,643,0.5674501814960047,0.0,0.82,,,
644,64268,644,0.12999336721773896,0.0,0.9605263157894737,,,
645,64397,645,0.3850797944402976,0.0,0.9067796610169492,,,
646,64494,646,0.5197264121237787,0.0,0.8048780487804879,,,
647,64551,647,0.22502030125122277,0.0,0.8888888888888888,,,
648,64640,648,0.49764268394789807,0.0,0.7857142857142857,,,
649,64713,649,0.7957481550963352,0.0,0.7741935483870968,1.9871553143568446,0.0,0.3548387096774194
650,64930,650,0.346859115571099,0.0,0.9019607843137255,,,
651,64987,651,0.614509087899891,0.0,0.8260869565217391,,,
652,65060,652,0.4610734915825358,0.0,0.864406779661017,,,
653,65213,653,0.6503154577973853,0.0,0.8115942028985508,,,
654,65286,654,0.6763767163554824,0.0,0.7931034482758621,,,
655,65399,655,0.8425912835083432,0.0,0.7446808510638298,,,
656,65512,656,0.6267418322664918,0.0,0.86,,,
657,65561,657,0.09083423739015206,1.0,1.0,2.8708692936069977,0.0,0.3541666666666667
658,65666,658,0.27659265860303706,0.0,0.8363636363636363,,,
659,65747,659,0.45458519636733147,0.0,0.855072463768116,,,
660,65788,660,0.3025244169029575,0.0,0.896551724137931,,,
661,65917,661,0.4606021289275911,0.0,0.8793103448275862,,,
662,65974,662,0.14305216846198812,0.0,0.95,,,
663,66023,663,0.06688994586625996,1.0,1.0,,,
664,66096,664,0.5124785153071392,0.0,0.8148148148148148,,,
665,66233,665,0.3564859732983161,0.0,0.875,2.3130569956732194,0.0,0.2903225806451613
666,66266,666,0.3551086036842729,0.0,0.85,,,
667,66299,667,0.0172231467477377,1.0,1.0,,,
668,66420,668,0.5948846703241725,0.0,0.8482142857142857,,,
669,66493,669,0.4091249108812831,0.0,0.8490566037735849,,,
670,66614,670,1.2230576193125609,0.0,0.6944444444444444,,,
671,66687,671,0.769433599955677,0.0,0.6935483870967742,,,
672,66720,672,0.04138230311556981,1.0,1.0,,,
673,66753,673,0.06310663128674947,1.0,1.0,0.9541034759493778,0.0,0.7272727272727273
674,66818,674,0.8664928634271304,0.0,0.7169811320754716,,,
675,66867,675,0.23654252273690268,0.0,0.90625,,,
676,67044,676,0.9393716740550146,0.0,0.7333333333333333,,,
677,67141,677,0.6279512988876748,0.0,0.7428571428571429,,,
678,67238,678,0.46781189286588687,0.0,0.8205128205128205,,,
679,67311,679,0.619078152883266,0.0,0.7377049180327869,,,
680,67464,680,0.828158649983243,0.0,0.7605633802816901,,,
681,67521,681,0.33421323556483895,0.0,0.9230769230769231,2.124402854846207,0.0,0.45161290322580644
682,67634,682,0.5488081075624988,0.0,0.8043478260869565,,,
683,67675,683,0.023909272921309496,1.0,1.0,,,
684,67756,684,0.3512769801769337,0.0,0.8333333333333334,,,
685,67845,685,0.49962490021531736,0.0,0.8461538461538461,,,
686,67942,686,0.25122094176037335,0.0,0.9390243902439024,,,
687,67991,687,0.0371589653931924,1.0,1.0,,,
688,68096,688,0.5021806341539768,0.0,0.8571428571428571,,,
689,68241,689,0.4353550238482113,0.0,0.8376068376068376,2.3809002419458247,0.0,0.4342105263157895
690,68362,690,0.19240630191766747,0.0,0.9423076923076923,,,
691,68451,691,0.12734415940892221,0.0,0.9375,,,
692,68524,692,0.14751975561787112,0.0,0.9629629629629629,,,
693,68605,693,0.4765519941838566,0.0,0.8450704225352113,,,
694,68678,694,0.03274467965782282,1.0,1.0,,,
695,68799,695,0.6188286882740196,0.0,0.831858407079646,,,
696,69040,696,0.7001957374753505,0.0,0.7727272727272727,,,
697,69201,697,0.20804096268366618,0.0,0.9139072847682119,1.2915940386911207,0.0,0.7142857142857143
698,69314,698,0.33129727871147313,0.0,0.8888888888888888,,,
699,69459,699,0.5036813063654222,0.0,0.8571428571428571,,,
700,69548,700,0.10209687218372013,0.0,0.9714285714285714,,,
701,69669,701,0.43561329798891646,0.0,0.8440366972477065,,,
702,69790,702,0.32858639358543423,0.0,0.8849557522123894,,,
703,69927,703,0.17673746455165254,0.0,0.9495798319327731,,,
704,70000,704,0.1068937089816149,0.0,0.9636363636363636,,,
705,70153,705,0.2848185922646246,0.0,0.9124087591240876,1.8001354633713411,0.0,0.5
706,70218,706,0.41816416969712045,0.0,0.8947368421052632,,,
707,70347,707,0.17880004357402882,0.0,0.9576271186440678,,,
708,70412,708,0.06022054253904234,0.0,0.975,,,
709,70549,709,0.25308061064990545,0.0,0.9416666666666667,,,
710,70662,710,0.45385242672599646,0.0,0.8202247191011236,,,
711,70759,711,0.3463376659008815,0.0,0.8987341772151899,,,
712,70872,712,0.34873525374491304,0.0,0.8723404255319149,,,
713,71017,713,0.26871106525851846,0.0,0.912,1.9692063474392618,0.0,0.39344262295081966
714,71090,714,0.30496535417783127,0.0,0.8870967741935484,,,
715,71307,715,0.16916507770302147,0.0,0.9509803921568627,,,
716,71420,716,0.24584102248776135,0.0,0.9259259259259259,,,
717,71493,717,0.3492252781702936,0.0,0.8709677419354839,,,
718,71574,718,0.14049774954332947,0.0,0.9803921568627451,,,
719,71615,719,0.03509993794381364,1.0,1.0,,,
720,71824,720,0.356188753658153,0.0,0.8681318681318682,,,
721,71977,721,0.27661714983372826,0.0,0.9347826086956522,1.2236624216652148,0.0,0.71875
722,72018,722,0.1108297181244829,0.0,0.8947368421052632,,,
723,72179,723,0.5765023838552071,0.0,0.8055555555555556,,,
724,72252,724,0.08426283964887347,0.0,0.9821428571428571,,,
725,72317,725,0.06790546835285073,0.0,0.975609756097561,,,
726,72390,726,0.19534562588540738,0.0,0.9322033898305084,,,
727,72519,727,0.26279589557981103,0.0,0.905982905982906,,,
728,72568,728,0.019024338921266933,1.0,1.0,,,
729,72641,729,0.04466760109351826,1.0,1.0,1.8511368236233192,0.0,0.46153846153846156
730,72698,730,0.14373147144353254,0.0,0.9722222222222222,,,
731,72827,731,0.32465622079097917,0.0,0.8623853211009175,,,
732,72908,732,0.11478509043111262,0.0,0.9692307692307692,,,
733,72981,733,0.1696734149989213,0.0,0.9333333333333333,,,
734,73038,734,0.06115371565609246,1.0,1.0,,,
735,73087,735,0.028674173521883263,1.0,1.0,,,
